id, title, address, is_inquiry
10221, "덕산허브펜션", "충남 예산군 덕산면 대치남길 15-3", 0
12143, "정선 프로방스펜션", "강원 정선군 남면 자뭇골길 212", 0
7408, "영천 키즈팜글램핑", "경북 영천시 대창면 금박로 1004", 0
10142, "초록펜션", "충남 보령시 고잠2길 20-6", 0
10578, "강릉 휘게&노빌레스파펜션", "강원 강릉시 경포로463번길 13-10", 0
7581, "보니타카라반", "전북 부안군 변산면 변산해변로 799-13", 0
7877, "가평 보니따 애견동반 펜션", "경기 가평군 상면 수목원로 238-126", 0
7944, "가평 오늘하루애견동반스파펜션", "경기 가평군 상면 수목원로386번길 17", 0
7054, "강화 바바벨리펜션", "인천 강화군 삼산면 삼산남로 382-2", 0
4849, "경주 해밀터 펜션", "경북 경주시 북군4길 34-2 북군4길 34-2", 0
10345, "에쉐르펜션", "강원 속초시 해오름로 85-1", 0
11990, "태안 만리포해변앞힐링펜션", "충남 태안군 소원면 만리포2길 96", 0
5409, "홍천 강가애", "강원 홍천군 서면 도롱골길147번길 14 서면 도롱골길147번길 14", 0
8825, "솔숲하우스", "충남 태안군 안면읍 안면대로 3171-21", 0
11250, "잇츠힐펜션", "제주 제주시 애월읍 애월해안로 788", 0
8329, "펜션점프1", "경북 울진군 근남면 진복길 91", 0
7565, "펫글램핑", "경북 포항시 남구 호미곶면 일출로 606-37", 0
7062, "포천 새로운꿈 펜션", "경기 포천시 영북면 산정호수로 900-1", 0
10767, "해피트리가족펜션", "전북 부안군 변산면 변산해변로 292", 0
7568, "더 플래츠 글램핑", "경기 가평군 상면 수목원로 181-28", 0
6349, "경주 소래당 풀빌라 펜션", "경북 경주시 북군길 54-4", 0
10140, "다래골산방펜션", "강원 횡성군 우천면 전재호수길 121", 0
7261, "여수 아렌스 펜션", "전남 여수시 돌산읍 평사로 383", 0
9196, "영흥도 해송 펜션", "인천 옹진군 영흥면 영흥서로 523", 0
8115, "태안 노을진바다펜션", "충남 태안군 안면읍 방포1길 87-2", 0
7785, "파주 마리별펜션", "경기 파주시 탄현면 매봉길 125", 0
10383, "펜션앤호텔뷰", "충남 보령시 천북면 홍보로 1061-175", 0
13445, "경주 JS애견풀빌라", "경북 경주시 천북면 목실길 10-38", 0
7439, "공주 계룡산글램핑 동월숲", "충남 공주시 반포면 계룡대로 1352", 0
7802, "가평 라퓨타 리조트", "경기 가평군 가평읍 북한강변로 576", 0
7667, "속초 해뜨는집 펜션", "강원 속초시 해오름로 83", 0
12549, "1박2일남해펜션", "경남 남해군 창선면 동부대로1932번길 18", 0
7166, "제주 잇츠힐 펜션", "제주 제주시 애월읍 애월해안로 788", 0
7457, "카우글램핑", "경남 사천시 서포면 토끼로 262", 0
8368, "대명여관", "전북 전주시 완산구 풍남문4길 25-10", 0
9344, "그랑메종펜션", "전북 부안군 변산면 변산해변로 799-29", 0
11267, "안녕제제게스트하우스", "전북 전주시 완산구 전동성당길 33-9", 0
6028, "순천만 뜰 펜션", "전남 순천시 동너리길 118", 0
13347, "경주 머물다풀빌라", "경북 경주시 천북면 목실길 10-22", 0
12802, "루메드풀빌라", "부산 해운대구 송정중앙로 47", 0
10965, "CASA펜션(카사펜션)", "경남 통영시 용남면 장평신촌1길 215-70", 0
5940, "강화 풍경이 그려지는 집 펜션", "인천 강화군 삼산면 삼산북로 74", 0
10653, "거제 빨간지붕프라하펜션", "경남 거제시 일운면 와현로 63", 0
14275, "경주 에스앤비풀빌라", "경북 경주시 감포읍 감포로 250", 0
7507, "글램핑앤카라반 양평", "경기 양평군 단월면 단월로 600", 0
12187, "다래산장펜션", "제주 제주시 애월읍 납읍로10길 49-32", 0
6798, "대부도 반딧불 펜션&카라반", "경기 안산시 단원구 돈지섬안길 16", 0
10222, "바람막이펜션", "충남 보령시 웅천읍 열린바다로 311", 0
8409, "우리누리", "경북 경주시 북군길 156-11", 0
6747, "전라진도해변비치", "전남 진도군 임회면 아리랑길 247", 0
10362, "팡팡펜션", "경남 밀양시 단장면 표충로 829", 0
11280, "지족펜션", "경남 남해군 창선면 동부대로 1927", 0
6656, "한옥숙박 예쁘다 아그배", "전북 전주시 완산구 어진길 59", 0
11613, "웨이브호텔&펜션", "경남 거제시 일운면 거제대로 2032", 0
8383, "해오름관광펜션", "경북 울릉군 울릉읍 도동1길 35-10", 0
10438, "여수비치펜션", "전남 여수시 하멜로 64", 0
9031, "가야랜드 달빛야영장", "경남 김해시 신어산길 67", 0
12307, "강화 터펜션", "인천 강화군 화도면 해안남로 2297-26", 0
4994, "가평 아침고요펜션", "경기 가평군 상면 수목원로 380 상면 수목원로 380", 0
7075, "경상남해1박2일펜션", "경남 남해군 창선면 동부대로1932번길 18", 0
8343, "경주 힐링하우스", "경북 경주시 양남면 동남로 462", 0
6708, "제주 삼다호스텔", "제주 제주시 서해안로 456-6", 0
10923, "바다풍경펜션도시어부", "경남 남해군 미조면 동부대로14번길 27-7", 0
10379, "별빛사냥펜션", "강원 평창군 봉평면 팔석정길 42", 0
14750, "보령 리하우스 펜션", "충남 보령시 웅천읍 열린바다2길 12", 0
12109, "궁평펜션&리조트", "경기 화성시 서신면 궁평고잔길 99", 0
5295, "울산 소호 하늘빛펜션(1객실 1바베큐장)", "울산 울주군 상북면 소호로 475-1 상북면 소호로 475-1", 0
9276, "전주한옥마을 취락당", "전북 전주시 완산구 동문길 33-19", 0
8611, "빨간풍차아띠앙펜션", "충남 서천군 종천면 갯벌체험로 1186-9", 0
11321, "통영 바라봄펜션", "경남 통영시 산양읍 산양일주로 486", 0
6404, "포천 욜라뽕따 펜션", "경기 포천시 영북면 여우고개로242번길 68 영북면 여우고개로242번길 68", 0
7553, "별보다글램핑", "경남 합천군 가회면 황매산로 1060", 0
6393, "태안 바다빛펜션", "충남 태안군 안면읍 방포1길 26 안면읍 방포1길 26", 0
11060, "연인벨리 커플가족단체펜션", "경기 가평군 북면 백둔로467번길 5-9", 0
12914, "태왕리조트&펜션", "전북 부안군 변산면 궁항영상길 68", 0
13135, "담양 라온 글램핑", "전남 담양군 용면 금성산성길 548", 0
7582, "영흥도 하버드카라반", "인천 옹진군 영흥면 영흥남로 297", 0
12855, "참맑은아침애견동반펜션", "경북 경주시 하동1길 32-2", 0
7902, "고성 수스테이 펜션", "강원 고성군 죽왕면 송지호로 54", 0
13446, "영덕 하늘아래첫동네 애견펜션(애견놀이터)", "경북 영덕군 영덕읍 매령길 363-36", 0
9374, "통나무파크", "제주 제주시 애월읍 도치돌길 293", 0
7684, "캠프 에이프릴 CAMP APRIL", "강원 영월군 남면 서강로 1664-134", 0
10922, "케이파크 호스텔(야외 온수 수영장)", "전남 여수시 돌산읍 돌산로 3108", 0
5718, "통영 미성스위트 펜션", "경남 통영시 산양읍 산양일주로 594", 0
6241, "강릉 바다의별 애견동반 펜션", "강원 강릉시 사천면 진리해변길 101", 0
6112, "강화 이즈바 스파 펜션", "인천 강화군 화도면 해안남로 2487-21", 0
7154, "경주 마니주펜션", "경북 경주시 북군길 169-16", 0
13008, "구례 제이에게 펜션", "전남 구례군 토지면 섬진강대로 4310-52", 0
6167, "남해 달뜨는바다 펜션", "경남 남해군 남면 남면로111번길 24-20", 0
11297, "라그릴스펜션", "경기 용인시 처인구 포곡읍 석성로888번길 37-16", 0
13293, "안동 정재종택", "경북 안동시 임동면 경동로 2661-8", 0
6633, "안면도 개스타펜션  5월신축독채", "충남 태안군 안면읍 삼봉길 96-5 안면읍 삼봉길 96-5", 0
10687, "선셋한옥&리조트", "경남 거제시 하청면 연하해안로 1076-2", 0
11578, "별앤별펜션", "경북 성주군 금수면 성주로 577", 0
10964, "앙스모멍펜션", "부산 해운대구 송정중앙로36번길 25", 0
5481, "전주한옥마을 그리운집 펜션", "전북 전주시 완산구 향교길 23-3 완산구 향교길 23-3", 0
11588, "진도해오름펜션", "전남 진도군 고군면 모사길 109-89", 0
6687, "포천 산울터애견동반펜션", "경기 포천시 이동면 늠바위길 148-169 이동면 늠바위길 148-169", 0
8431, "하늘아래펜션", "인천 강화군 길상면 해안남로 441", 0
10105, "갯마을펜션", "경남 남해군 이동면 남해대로 2246-1", 0
7393, "순창강천산캠핑리조트", "전북 순창군 팔덕면 강천로 664-28", 0
7133, "파주 슈가빌 애견동반 펜션", "경기 파주시 적성면 윗배우니길 463-71", 0
9498, "마당이수목원펜션", "전북 완주군 동상면 대아수목로 94-37", 0
12203, "조이랜드펜션", "제주 제주시 애월읍 애원로 116-5", 0
12691, "플렉스풀빌라", "경북 경주시 천북면 목실길 14-82", 0
6440, "양평 돌체파르니엔 펜션", "경기 양평군 옥천면 용천로 64 옥천면 용천로 64", 0
6797, "제주 뉴해안풍경 펜션", "제주 제주시 신사수2길 6", 0
11938, "자연인글램핑&펜션", "제주 제주시 아란서길 110", 0
10452, "경주 아라뜰 한옥펜션", "경북 경주시 감포읍 감포로10길 40-7", 0
5235, "가평 비비드 스파 펜션", "경기 가평군 북면 가화로 3000 북면 가화로 3000", 0
11379, "고래불펜션", "경북 영덕군 병곡면 고래불로 397", 0
6457, "여수 팔레트펜션", "전남 여수시 망양로 552 망양로 552", 0
7631, "완도청산도안단테펜션", "전남 완도군 청산면 청산로 166", 0
9389, "용용펜션", "경남 밀양시 단장면 표충로 826-21", 0
10191, "대천 도로시펜션", "충남 보령시 고잠2길 8-22", 0
10574, "몽산포추억펜션", "충남 태안군 남면 몽대로 512-87", 0
12269, "가원당한옥", "전북 전주시 완산구 경기전길 125-9", 0
6946, "가평 이레 펜션", "경기 가평군 가평읍 북한강변로 326-58", 0
7941, "가평 하하호호 펜션", "경기 가평군 가평읍 경반안로 37", 0
11094, "골든파인펜션", "강원 영월군 산솔면 송운길 87-7", 0
12042, "교동백작한옥스테이", "전북 전주시 완산구 경기전길 165-16", 0
8607, "든솔펜션", "충북 제천시 덕산면 월악산로 710", 0
12624, "들꽃피는언덕펜션", "충남 태안군 고남면 발화지길 74", 0
7350, "모노레일글램핑", "충북 제천시 청풍면 청풍명월로 898", 0
13808, "밀양 사이사이풀빌라", "경남 밀양시 단장면 상봉1길 1", 0
8466, "바닷가풍경펜션(방파제낚시)", "전남 여수시 돌산읍 계동로 326-21", 0
13792, "바오키즈풀빌라", "경기 가평군 상면 돌아우길 51", 0
6522, "부산 더펜션 502", "부산 기장군 기장읍 당사로2길 21", 0
5623, "산방산탄산온천펜션", "제주 서귀포시 안덕면 사계북로41번길 188-14 안덕면 사계북로41번길 188-14", 0
14492, "연천 위드독 애견풀빌라", "경기 연천군 미산면 노아로 670-95", 0
11206, "웰컴펠릭스펜션", "경기 파주시 광탄면 심궁로 178", 0
6430, "밴프 Banff", "인천 중구 미단행복로 88 미단행복로 88", 0
5438, "몽산포 추억펜션(애견동반)", "충남 태안군 남면 몽대로 512-87 남면 몽대로 512-87", 0
6858, "부산 고하우스펜션", "부산 해운대구 송정중앙로 34", 0
13866, "전주한옥 산민재 펜션", "전북 전주시 완산구 향교길 153", 0
7891, "춘천 리버문 스파펜션", "강원 춘천시 남산면 방하로 1147", 0
6964, "통영 토운펜션", "경남 통영시 욕지면 욕지일주로 632-98", 0
14071, "하동 캐슬펜션", "경남 하동군 화개면 화개로 624", 0
12170, "하리147펜션", "강원 양구군 양구읍 파로호로 937-11", 0
6783, "경주 유로빌풀빌라펜션", "경북 경주시 북군4길 27-1", 0
12561, "더포레풀빌라", "경북 청도군 각남면 구곡1길 66-32", 0
9157, "산정스파펜션", "경기 포천시 영북면 산정호수로411번길 102-46", 0
11185, "쏠레비치펜션", "전남 여수시 화양면 옥천로 663-13", 0
7850, "백야풀빌라&키즈", "전남 여수시 화정면 백야로 156-8", 0
12677, "여수백야풀빌라&키즈(오션뷰,신축)", "전남 여수시 화정면 백야로 156-10", 0
4826, "전주 서로 한옥펜션", "전북 전주시 완산구 한지길 100-12 완산구 한지길 100-12", 0
10960, "제부도 브릭스테이펜션", "경기 화성시 서신면 해안길 330-1", 0
11265, "티라펜션", "경기 가평군 북면 가화로 1834", 0
8745, "제주정원펜션", "제주 서귀포시 성산읍 금백조로 87", 0
9522, "하비치펜션", "강원 고성군 토성면 교암길 8", 0
10402, "까사노블풀빌라", "경기 가평군 가평읍 호반로 2329-60", 0
9969, "디투어스 캠프클럽", "충북 제천시 청풍면 청풍명월로 246", 0
8762, "통영 드림펜션", "경남 통영시 도산면 도산일주로 1582", 0
13331, "강릉 니시스파펜션", "강원 강릉시 해안로 523", 0
5960, "울산 비클래시 키즈풀빌라 덕현점", "울산 울주군 상북면 덕현남천길 13", 0
9627, "앤까사펜션", "경남 통영시 산양읍 산양일주로 480", 0
10174, "익산 파인트리스파펜션", "전북 익산시 함라면 금곡1길 13", 0
6436, "전주한옥 마당예쁜집 펜션", "전북 전주시 완산구 향교길 79-8 완산구 향교길 79-8", 0
7279, "경주 숲속이야기", "경북 경주시 북군길 169-31", 0
10460, "한반도황토펜션", "강원 양구군 양구읍 파로호로 537-48", 0
6788, "홍천 대박이네 펜션", "강원 홍천군 서면 마곡길 477-6", 0
7486, "그레이스글램핑", "강원 춘천시 남산면 북한강변길 888", 0
9291, "하늘정원펜션", "경남 거제시 남부면 거제남서로 744", 0
7067, "남해 토마토 스파펜션", "경남 남해군 남면 남면로 776", 0
9990, "리틀포레스트", "강원 양양군 강현면 복골길 126-1", 0
13279, "안동 수애당", "경북 안동시 임동면 수곡용계로 1714-11", 0
11125, "산들펜션", "경기 파주시 법원읍 만월로 505-41", 0
6869, "산막이한옥펜션", "충북 괴산군 칠성면 명태재로미루길 46", 0
13885, "보느몽뜨", "경북 청도군 매전면 관방로 291", 0
12992, "송정맨션", "부산 해운대구 송정구덕포길 150-3", 0
8308, "수곡고택", "경북 안동시 풍천면 가일길 78", 0
13602, "양양 인구해변 스테이 연와", "강원 양양군 현남면 인구중앙길 16-15", 0
13439, "태안 라벨르 프라이빗독채 키즈풀빌라", "충남 태안군 남면 곰섬로 223-29", 0
6489, "평창 언더힐펜션", "강원 평창군 봉평면 무이진등길 77-77 봉평면 무이진등길 77-77", 0
8703, "여행숲 백암산장펜션", "전북 무주군 설천면 구천동1로 129-22", 0
12889, "소라잡는댕댕이펜션", "충남 태안군 안면읍 삼봉길 153", 0
9807, "일루아펜션", "인천 옹진군 영흥면 선재로170번안길 42-42", 0
7434, "무주구천동카라반", "전북 무주군 설천면 백련사길 16", 0
7234, "가평 띠아모키즈풀빌라", "경기 가평군 북면 관청큰골길 34-33", 0
9269, "돌배나무세그루", "강원 평창군 봉평면 팔석정길 49", 0
9174, "민들레여행", "전남 구례군 토지면 섬진강대로 4310-23", 0
10224, "씨엔스톤펜션", "경북 포항시 북구 청하면 해안로1918번길 34-1", 0
6022, "통영 몽돌하우스 펜션", "경남 통영시 용남면 연기길 13", 0
7278, "하동 누란의 뜰  펜션", "경남 하동군 화개면 목통길 20", 0
12102, "메테오라펜션", "전남 담양군 담양읍 메타프로방스1길 70", 0
12834, "경주 에디스풀빌라(감성풀빌라)", "경북 경주시 새골길 177", 0
5331, "단양 패러마을", "충북 단양군 가곡면 두산길 196-52 가곡면 두산길 196-50", 0
11752, "플로레스타풀빌라&글램핑", "경기 가평군 가평읍 보납로 459-145", 0
10122, "화개송이펜션", "경남 하동군 화개면 쌍계로 361-10", 0
10170, "무창포 매직오션펜션", "충남 보령시 웅천읍 열린바다로 333-41", 0
13254, "강촌 프로방스 펜션", "강원 춘천시 남산면 갯골길 62-3", 0
7428, "그린휴펜션 & 텐트캠핑", "경남 거제시 일운면 망치3길 3", 0
9513, "라임하우스 펜션", "울산 울주군 상북면 배내로 1220", 0
9555, "까델아스펜션", "제주 제주시 애월읍 신엄9길 50", 0
7589, "알맹이캠핑장", "경기 포천시 내촌면 금강로3046번길 106", 0
12088, "담양 산토리니 펜션", "전남 담양군 담양읍 메타프로방스3길 9", 0
14827, "무안 오베르망 애견풀빌라", "전남 무안군 망운면 청운로 857-10", 0
11437, "가평 트리하우스(독채 불멍 넷플 애견동반가능)", "경기 가평군 상면 수목원로 181-16", 0
8794, "풍차마을 히아신스", "경남 통영시 용남면 장평신촌1길 251-3", 0
10138, "대부도 포도향기펜션", "경기 안산시 단원구 구봉길 102-6", 0
14459, "대부도예그리나펜션", "경기 안산시 단원구 소득길 15-18", 0
14390, "사천 토파즈 풀빌라", "경남 사천시 서포면 용궁로 25-41", 0
8639, "연꽃호수펜션", "경기 가평군 설악면 미사리로645번길 204-110", 0
11976, "씨사이드펜션", "충남 태안군 안면읍 꽃지2길 47", 0
9593, "완도 수목원펜션", "전남 완도군 군외면 초평1길 137", 0
6236, "우포힐링빌", "경남 창녕군 이방면 노동길 32 이방면 노동길 32", 0
9308, "제니빌펜션", "제주 서귀포시 남원읍 태위로 604-15", 0
11054, "플로라펜션", "전남 구례군 토지면 피아골로 673", 0
6225, "경주 감포솔레 펜션", "경북 경주시 감포읍 동해안로 1993-14", 0
8699, "제주밧돌펜션", "제주 제주시 구좌읍 비자림로 1771", 0
14312, "단아펜션", "부산 기장군 기장읍 당사로3길 29", 0
13055, "담양편백숲펜션", "전남 담양군 월산면 담장로 621-20", 0
8934, "그림그리는펜션", "제주 서귀포시 성산읍 금백조로131번길 181", 0
11913, "섬진강햇살맞이펜션", "전남 구례군 토지면 섬진강대로 4142-51", 0
10244, "유메오르펜션", "제주 제주시 조천읍 조함해안로 76-61", 0
13937, "담양 그라스 풀빌라 리조트", "전남 담양군 담양읍 메타프로방스1길 42-1", 0
10662, "전라완도친구네펜션", "전남 완도군 완도읍 정도1길 94", 0
9065, "오션베스트빌", "제주 제주시 조천읍 조함해안로 221", 0
14252, "지리산 봉쥬르 펜션", "전남 구례군 토지면 섬진강대로 4310-20", 0
7204, "가평 벨로시 퍼스티지 독채형 파티 풀빌라", "경기 가평군 청평면 고재길 152", 0
12128, "경주 후연지한옥펜션", "경북 경주시 내남면 포석로 435-11", 0
12326, "더오션풀빌라", "경기 화성시 서신면 살곶이길86번길 46-3", 0
11109, "불국사한옥팜스테이", "경북 경주시 진티길 5-52", 0
10999, "퍼피스테이 온수수영장 애견펜션", "충남 태안군 안면읍 해안관광로 276-72", 0
11252, "데이토나풀빌라", "경북 포항시 남구 장기면 동해안로3936번길 25-6", 0
6106, "La Maison Verte (라메종 하우스)", "인천 중구 미단행복로 51 미단행복로 51", 0
7770, "통영펜션 바다52 스파펜션", "경남 통영시 국치1길 52-30", 0
4793, "하이락글램핑", "충북 제천시 봉양읍 국사봉로 261 봉양읍 국사봉로 261", 0
7765, "칠곡 하늘별키즈풀빌라", "경북 칠곡군 석적읍 도개7길 61-45", 0
13417, "가평 가인키즈풀빌라", "경기 가평군 북면 가화로 1422-26", 0
12604, "간절그곳펜션", "울산 울주군 서생면 대송길 7-44", 0
14537, "피에스타44", "전북 완주군 상관면 상관소양로 94-44", 0
7091, "속초 써밋베이해변 펜션", "강원 속초시 영랑해안8길 11", 0
12810, "라벤다펜션", "충남 태안군 안면읍 해안관광로 927-32", 0
14434, "바다위통나무", "경남 통영시 산양읍 풍화일주로 484", 0
8072, "전주 갤러리 단경 펜션", "전북 전주시 완산구 한지길 99", 0
13079, "풀빌라오로시", "전북 고창군 해리면 명사십리로 612-20", 0
7574, "청춘캠프펜션", "충남 태안군 안면읍 샛별길 165-24", 0
8428, "풍경채펜션", "경북 울릉군 울릉읍 저동4길 47", 0
6773, "전주 천년의아침 한옥펜션", "전북 전주시 완산구 기린대로 71-1", 0
12207, "스테이게스트하우스", "경북 안동시 강남9길 36-33", 0
6984, "예산 하이엘라키즈펜션", "충남 예산군 덕산면 남은들로 185-68", 0
13146, "전주 인디고 한옥스테이", "전북 전주시 완산구 은행로 5-9", 0
8112, "통영펜션 프레전트 펜션", "경남 통영시 동피랑길 17", 0
7226, "돌담펜션", "경기 가평군 가평읍 용추로 274", 0
11907, "속초소중한날펜션", "강원 속초시 해오름로 75", 0
12778, "하이포항풀빌라", "경북 포항시 남구 동해면 호미로 2510", 0
12053, "한옥펜션 다올", "전북 완주군 상관면 상관소양로 76", 0
12305, "파주풀빌라워라벨낙하리", "경기 파주시 탄현면 엘지로 709", 0
10276, "지리산파파스펜션", "전남 구례군 토지면 피아골로 9-1", 0
7283, "여수 씨앤블루 키즈 가족 오션뷰 펜션", "전남 여수시 돌산읍 무술목길 12-12", 0
14084, "통영 마티스비치펜션", "경남 통영시 국치1길 52-24", 0
11783, "아젤란리조트", "울산 울주군 상북면 덕현남천길 7", 0
13545, "사천 아쥬레풀빌라", "경남 사천시 서포면 용궁로 25-45", 0
11364, "경주 씨로드펜션", "경북 경주시 양남면 해변공원길 93", 0
10136, "다온펜션", "경기 가평군 가평읍 경반안로 357-187", 0
6720, "가평 펫밀리애견펜션", "경기 가평군 가평읍 잎너비길 35-237 가평읍 잎너비길 35-237", 0
11743, "가평 펫밀리애견펜션", "경기 가평군 가평읍 잎너비길 35-237", 0
8310, "라온한옥꿀잠", "전북 전주시 완산구 한지길 99-6", 0
9470, "미루나무풍경펜션(써니힐스테이)", "경남 하동군 화개면 쌍계로 109-8", 0
14014, "원주 라하글램핑", "강원 원주시 소초면 상초구길 35-17", 0
11861, "델루나펜션", "전북 완주군 소양면 송광수만로 169", 0
6951, "강릉호스텔", "강원 강릉시 옥계면 헌화로 241-2", 0
7079, "경상남해올레펜션", "경남 남해군 남면 남면로 1651-16", 0
6959, "구리레지던스", "경기 구리시 안골로 65", 0
14010, "다올재한옥펜션", "전남 순천시 금곡길 60", 0
12755, "마노아펜션", "경남 남해군 이동면 미국마을길 6", 0
13885, "보느몽뜨", "경북 청도군 매전면 관방로 291", 0
6718, "부산 더하루 펜션", "부산 기장군 기장읍 당사로1길 13", 0
11177, "더설레임펜션", "부산 해운대구 송정해변로 8-14", 0
13127, "스테이별하", "전북 완주군 상관면 상관소양로 94-40", 0
7613, "순천 다올재 한옥펜션", "전남 순천시 금곡길 60", 0
6775, "화천 스카이밸리 펜션", "강원 화천군 사내면 포화로 64", 0
5306, "엔소이펜션", "인천 중구 용유서로274번길 30-1 용유서로274번길 30-1", 0
14805, "오떼떼키즈풀빌라", "전남 담양군 용면 추령로 418-31", 0
12090, "1박2일펜션", "경기 광주시 남한산성면 회안대로1583번길 25-29", 0
7887, "전주 산야초 펜션", "전북 전주시 완산구 경기전길 57-15", 0
5588, "스프링힐리조트", "제주 서귀포시 천제연로 292 천제연로 292", 0
5568, "전라완도친구네", "전남 완도군 완도읍 정도1길 94 완도읍 정도1길 94", 0
6447, "제주 슬로우시티 전원마을", "제주 서귀포시 성산읍 온평서로 28 성산읍 온평서로 28", 0
13291, "충주 페나테스풀빌라 B동", "충북 충주시 동량면 호반로 789-15", 0
8022, "홍성 늘보 펜션", "충남 홍성군 서부면 홍남서로362번길 48-23", 0
11846, "화이트스톤풀빌라", "경남 밀양시 단장면 고례로 1308-13", 0
7922, "거제 대산 오션뷰 스파 펜션", "경남 거제시 거제면 거제남서로 3987", 0
10781, "레드스카이펜션", "경기 안산시 단원구 구봉길 150", 0
12152, "중문행복스케치", "제주 서귀포시 예래로68번길 44-31", 0
7500, "가평 힐링피아카라반 풀캠핑장", "경기 가평군 설악면 유명산길 61-75", 0
9929, "더베이펜션", "전남 강진군 대구면 청자해안길 317", 0
8372, "별바라기펜션", "전북 부안군 변산면 궁항로 48", 0
12089, "숨펜션", "전북 임실군 운암면 운정길 91-7", 0
8139, "여수 뷰포레펜션", "전남 여수시 돌산읍 백초길 74", 0
12761, "원더키즈풀빌라", "강원 홍천군 서석면 진여울길 238", 0
13057, "라니와써니", "경기 안산시 단원구 부흥로 287-282", 0
14718, "지우당 한옥 독채펜션 전주한옥마을", "전북 전주시 완산구 오목대길 45-9", 0
13817, "대부도 온더비치풀빌라", "인천 옹진군 영흥면 선재로306번길 27-115", 0
10272, "고성 한산마리나리조트", "경남 고성군 회화면 회진로 515", 0
9837, "돌고래펜션", "경남 통영시 산양읍 풍화일주로 430", 0
9077, "통영 굿데이게스트하우스", "경남 통영시 광도면 조암길 9", 0
12226, "스텔라펜션", "경기 화성시 서신면 해양공단로100번길 47", 0
9413, "바당정원펜션", "제주 제주시 한경면 판조로 23", 0
9599, "유채꽃길펜션", "제주 서귀포시 표선면 녹산로5번길 3", 0
5989, "큐티파이호텔", "제주 제주시 애월읍 애월해안로 610 애월읍 애월해안로 610", 0
12747, "하동감성독채숙소 소소화개", "경남 하동군 화개면 백혜길 10", 0
7197, "강화 해나루 펜션", "인천 강화군 길상면 동검길65번길 91-3", 0
7649, "제주 조이하우스 독채펜션", "제주 서귀포시 대정읍 일주서로2100번길 49", 0
9161, "고고 게스트하우스", "인천 중구 공항로424번길 50", 0
9518, "종이미술관 한옥펜션", "경기 안산시 단원구 대남로 233", 0
11651, "청도 쿠키키즈풀빌라", "경북 청도군 각북면 각북금천1길 6-8", 0
12945, "가평 비버스스크린골프키즈풀빌라", "경기 가평군 가평읍 호반로 1643-17", 0
12883, "남해 여기남해", "경남 남해군 창선면 흥선로 903-18", 0
7899, "담양 화양", "전남 담양군 창평면 화양길 79-8", 0
5473, "제주골든비치펜션", "제주 제주시 서해안로 486-3 서해안로 486-3", 0
9779, "예다원펜션", "전북 전주시 완산구 향교길 85-34", 0
7440, "홍천 쉐르빌펜션&글램핑", "강원 홍천군 서면 밤벌길19번길 111", 0
8024, "양평 빌라블랑쉬 독채 펜션", "경기 양평군 서종면 송골길 212", 0
8561, "죽헌고택", "경북 안동시 서후면 태장죽헌길 24", 0
6990, "가평 비클래시 북한강점", "경기 가평군 가평읍 호반로 1627-20", 0
7455, "삿갓펜션&오토캠핑장", "강원 영월군 김삿갓면 김삿갓로 362", 0
11057, "3657펜션", "제주 서귀포시 안덕면 난드르로 56", 0
7312, "경주 별과달이야기 펜션", "경북 경주시 암곡1길 13", 0
9629, "통나무향기펜션", "충남 보령시 통나무마을2길 20", 0
13268, "대천 사과나무펜션", "충남 보령시 고잠2길 10", 0
8752, "바다에누워 펜션", "제주 서귀포시 남원읍 위미해안로 60", 0
6621, "강화 아기곰키즈스파펜션 (21.9월 리뉴얼 완료!)", "인천 강화군 내가면 고비고개로741번길 37-48 내가면 고비고개로741번길 37-48", 0
9601, "섬마을펜션", "경북 울릉군 서면 태하길 178", 0
8626, "레몬트리펜션", "경남 거제시 장목면 거제북로 2600-1", 0
12526, "JB풀빌라 사계점", "제주 서귀포시 안덕면 사계북로41번길 69-18", 0
7742, "강릉 영진을담다", "강원 강릉시 연곡면 영진길 85", 0
10949, "베이리조트", "경남 통영시 도남로 257-93", 0
10565, "마레몬테펜션", "경남 거제시 일운면 망치2길 28-1", 0
10756, "잼잼풀빌라키즈펜션", "경북 경주시 새골길 49-89", 0
6675, "바이더씨", "경남 통영시 용남면 기호바깥길 7-53", 0
14472, "서울 업플로(upflo) 서초점", "서울 서초구 서초대로56길 18", 0
13482, "포항 나나힐풀빌라 (전 객실 파노라마 정면 오션뷰!)", "경북 포항시 북구 송라면 봉화길 200", 0
6602, "서귀포 리빙스톤 펜션", "제주 서귀포시 법환로58번길 37", 0
10684, "가평 황정민키즈글램핑", "경기 가평군 조종면 명지산로 523", 0
5724, "경주 와담정 한옥 펜션", "경북 경주시 천원1길 16-1", 0
12965, "금샘풀빌라", "경남 창원시 의창구 북면 거산길 553-5", 0
11314, "강릉 JJHUE펜션", "강원 강릉시 연곡면 진고개로 1552", 0
7727, "비클래시 키즈풀빌라 칠곡점", "경북 칠곡군 왜관읍 봉계로 248", 0
9109, "산청애펜션", "경남 산청군 산청읍 웅석봉로151번길 82", 0
11435, "신세계민박펜션", "부산 해운대구 송정중앙로36번길 11-9", 0
14477, "위드랜드 평창", "강원 평창군 봉평면 안흥동1길 25-5", 0
12806, "지리산 산새소리 펜션", "경남 하동군 화개면 신촌도심길 61", 0
13786, "휴리조트", "제주 서귀포시 성산읍 난고로 228", 0
